# Chunk-averaged data for fix profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/mass v_disp v_vx v_vy v_vz v_s22 v_s11 v_s33 v_vo
100 50 17279.8
  5 0.09 410.4 2.70986 -1.95802 0.041543 -0.0680988 0.0501863 234.18 181.204 170.437 7.51571
  6 0.11 418.2 2.73716 -2.12014 -0.00858216 0.0342264 0.0315367 194.414 193.301 139.604 7.4239
  7 0.13 413 2.69374 -2.28642 -0.117368 -0.0169122 0.0250181 239.42 195.505 166.723 7.50006
  8 0.15 399.6 2.61037 -2.44761 0.055772 -0.0191919 -0.021742 234.004 201.515 141.675 7.54074
  9 0.17 413.4 2.70894 -2.60306 -0.0617952 -0.0382281 0.0109243 231.067 207.188 143.948 7.46385
  10 0.19 412.2 2.71623 -2.76764 -0.0261126 -0.0605092 0.016172 236.91 236.98 170.581 7.55928
  11 0.21 398.2 2.61256 -2.92394 0.0244333 -0.0501246 0.05857 230.557 217.35 121.207 7.52633
  12 0.23 417.8 2.74619 -3.08267 0.0796496 -0.110472 0.065316 219.592 183.446 131.826 7.51848
  13 0.25 413.8 2.68687 -3.24491 0.0695414 -0.0469915 0.0500107 209.451 189.945 112.292 7.50761
  14 0.27 411 2.67405 -3.40593 -0.0377261 -0.09706 -0.0630773 178.705 161.189 129.489 7.5086
  15 0.29 419.8 2.73029 -3.57368 -0.0426547 -0.101377 -0.00165139 217.299 178.884 148.711 7.47668
  16 0.31 411.4 2.69868 -3.7345 0.0364239 -0.179431 0.0992315 225.648 205.262 170.323 7.53225
  17 0.33 400.6 2.6344 -3.89146 -0.0415096 -0.116434 0.0757167 238.668 205.716 154.366 7.56251
  18 0.35 405.2 2.66553 -4.04692 0.0766745 -0.00380579 0.02894 259.778 230.671 180.416 7.52384
  19 0.37 402 2.63805 -4.20279 -0.0451513 -0.000773193 -0.037945 235.89 174.619 145.562 7.57771
  20 0.39 409.4 2.6694 -4.35721 0.0174585 -0.0573219 -0.097103 209.493 181.248 156.564 7.59921
  21 0.41 407.4 2.67864 -4.5132 -0.0993948 -0.0772229 0.0567599 208.987 178.503 120.198 7.6015
  22 0.43 405.6 2.6611 -4.66817 -0.070065 -0.0915698 -0.0295967 192.602 179.589 141.376 7.65058
  23 0.45 406.6 2.71137 -4.82254 -0.0264032 -0.0888881 0.0337345 231.57 198.837 148.045 7.5443
  24 0.47 410.4 2.69662 -4.98088 0.00663761 -0.155703 -0.116626 245.979 202.559 169.827 7.5842
  25 0.49 410.4 2.66522 -5.14108 -0.0296127 -0.131653 -0.0587241 218.511 203.376 137.375 7.5716
  26 0.51 408.6 2.65583 -5.29323 -0.0960119 -0.232647 0.0436065 217.137 180.684 136.729 7.60779
  27 0.53 396.4 2.605 -5.44983 0.0528286 -0.168504 0.0307426 212.989 206.413 146.917 7.59634
  28 0.55 392.8 2.59951 -5.59583 0.0743766 -0.275665 0.0356873 198.571 169.05 134.625 7.64472
  29 0.57 410.4 2.69117 -5.74265 0.0127617 -0.182894 -0.0304623 208.903 153.046 144.601 7.66332
  30 0.59 400.4 2.58027 -5.89003 0.0211609 -0.18528 -0.0296361 226.174 190.141 146.65 7.71749
  31 0.61 409.8 2.66219 -6.03721 0.0221052 -0.218063 -0.0414244 205.896 178.69 121.665 7.71649
  32 0.63 404.6 2.67134 -6.18977 0.000729941 -0.322638 -0.0361125 212.186 184.226 140.427 7.71515
  33 0.65 377.4 2.49728 -6.32082 0.0312233 -0.411091 0.0217074 214.891 178.748 111.954 8.02684
  34 0.67 344.8 2.23873 -6.41793 0.0568132 -0.987862 -0.00907978 116.028 95.7636 46.0469 8.70836
  35 0.69 342 2.26691 -6.47539 -0.0464653 -1.84259 0.0606067 24.3162 13.4673 6.84869 9.6046
  36 0.71 294.6 1.9208 -6.49436 -0.0316875 -2.0903 -0.0710985 11.9603 28.3905 20.3526 9.92814
  37 0.73 295.8 1.91511 -6.50622 0.0527902 -2.08514 -0.0192414 21.3544 -1.8632 12.3818 10.2177
  38 0.75 318.6 2.11922 -6.49978 0.0160127 -2.0329 -0.0380614 -24.6359 5.39405 27.0684 10.2741
  39 0.77 296.6 1.95009 -6.513 0.0127239 -2.10083 -0.0247815 -5.22548 29.476 -5.7097 9.88852
  40 0.79 323.2 2.08217 -6.51985 -0.0154502 -2.06336 -2.42137e-05 31.7322 -4.34495 15.1399 9.94349
  41 0.81 288.4 1.89581 -6.52526 0.037945 -2.02356 0.0295205 -23.6253 25.9333 6.56069 10.0605
  42 0.83 312.6 2.05141 -6.52021 0.010882 -2.03935 0.0234193 -25.1942 -4.84619 10.0814 10.3544
  43 0.85 301.6 1.96388 -6.51346 0.00685001 -2.08454 0.0775365 12.9389 -11.5087 -14.6051 10.2085
  44 0.87 275 1.80406 -6.50862 0.0516784 -2.02622 -0.00752221 30.011 38.7888 26.4086 10.6802
  45 0.89 274.8 1.76491 -6.4478 -0.0650384 -2.08325 0.0104612 3.89263 9.91942 -1.65006 12.6958
  46 0.91 96.2 0.656159 -5.52501 0.078191 -1.99605 -0.104257 9.96768 13.5269 -0.639794 55.8585
  47 0.93 13 0.097449 -2.16318 -0.02428 -2.20859 0.00837041 -84.6265 -145.612 -206.717 392.141
  48 0.95 0 0 0 0 0 0 0 0 0 0
  49 0.97 0 0 0 0 0 0 0 0 0 0
  50 0.99 5 0.0409138 -0.891168 0.571702 -1.49229 -0.184997 329.323 8.65056 -54.2804 963.094
31700 50 17280
  1 0.01 472.8 3.04918 -1.66662 -0.0459755 -0.0954015 -0.136932 159.619 189.438 175.221 6.40961
  2 0.03 408.2 2.71151 -1.50347 0.143783 -0.148363 0.0442168 192.208 181.788 180.146 7.71516
  3 0.05 401.4 2.65655 -1.64867 -0.0484916 -0.0499068 -0.0536022 222.871 222.505 180.044 7.58067
  4 0.07 416.2 2.72397 -1.79264 0.00109952 -0.0215461 0.00135371 216.482 191.99 154.688 7.48112
  5 0.09 410.8 2.71875 -1.95694 -0.0616391 0.00787603 0.0635704 219.464 179.901 153.754 7.4893
  6 0.11 416.6 2.71826 -2.12017 -0.0737987 -0.0917488 0.0758069 201.372 187.594 135.151 7.44699
  7 0.13 413.6 2.70197 -2.28481 -0.114002 -0.00450509 0.0377337 235.431 205.432 168.014 7.4896
  8 0.15 398.8 2.60784 -2.44634 0.0277927 -0.0273206 -0.0600089 241.736 226.764 163.331 7.54178
  9 0.17 414.8 2.72559 -2.60166 -0.00161829 -0.0785898 -0.0241904 191.984 168.736 134.8 7.45919
  10 0.19 409 2.69441 -2.76665 -0.0178254 -0.00570049 0.0430946 241.853 188.089 172.216 7.55759
  11 0.21 401.4 2.63429 -2.92269 -0.0960711 -0.132313 0.0216695 223.248 186.879 123.778 7.51461
  12 0.23 419 2.75253 -3.08378 0.0676026 -0.0296514 0.0190598 200.618 180.302 117.034 7.52415
  13 0.25 410.4 2.66394 -3.2447 0.0294998 -0.0250869 0.0697324 231.816 172.268 147.661 7.50407
  14 0.27 409.8 2.66663 -3.40447 0.0586963 -0.180328 -0.0553886 206.199 196.492 149.965 7.4985
  15 0.29 421.2 2.75084 -3.57283 0.0713588 -0.140261 0.0207108 240.537 205.084 174.17 7.47607
  16 0.31 408.4 2.69655 -3.7345 0.0694841 -0.141315 -0.0173605 226.55 216.934 176.223 7.5416
  17 0.33 404.8 2.64764 -3.88987 -0.019092 -0.0487592 0.0579647 225.821 223.974 149.368 7.5647
  18 0.35 398 2.63027 -4.04473 0.0864833 -0.066113 0.0370525 209.592 203.329 165.21 7.55347
  19 0.37 406.6 2.65949 -4.19955 -0.0465895 -0.0265952 0.0116777 225.359 172.105 139.622 7.5665
  20 0.39 409.6 2.67006 -4.35556 -0.0410444 -0.124383 -0.0464921 210.592 193.63 146.862 7.58787
  21 0.41 405 2.678 -4.51311 0.0829552 -0.132518 -0.0331507 200.731 174.073 129.036 7.58188
  22 0.43 405.8 2.6791 -4.66512 0.0260648 -0.180566 -0.0610112 199.506 192.184 141.646 7.66965
  23 0.45 406.4 2.69806 -4.82002 -0.039942 -0.0539367 -0.0110124 245.62 191.76 134.157 7.54709
  24 0.47 411.6 2.69494 -4.98028 0.0296939 -0.0797022 -0.0396348 245.333 199.799 194.434 7.59025
  25 0.49 407.4 2.65659 -5.13884 0.0140851 -0.0807855 -0.0738863 241.258 207.396 147.624 7.55498
  26 0.51 408.6 2.65595 -5.29188 0.0320368 -0.20257 -0.0440893 211.938 178.916 138.868 7.57314
  27 0.53 388.8 2.57345 -5.44347 0.0781846 -0.169216 -0.058872 220.809 206.152 135.095 7.60639
  28 0.55 400.8 2.63547 -5.59476 0.020059 -0.208615 -0.0524726 208.017 197.221 152.386 7.63888
  29 0.57 413 2.70995 -5.74247 -0.0289546 -0.234569 0.0236674 221.309 201.419 149.135 7.70244
  30 0.59 403.4 2.60445 -5.89052 -0.0116927 -0.241486 -0.024416 220.155 166.171 147.002 7.68053
  31 0.61 407.4 2.64926 -6.03772 0.0646904 -0.280047 0.0380981 222.223 199.157 151.665 7.6995
  32 0.63 402.8 2.67835 -6.19066 0.00067756 -0.315611 -0.0939568 230.615 180.692 131.643 7.71667
  33 0.65 375.8 2.48945 -6.32121 0.0379197 -0.325682 0.0511895 221.533 169.056 126.451 8.00945
  34 0.67 354.8 2.28844 -6.4263 0.144101 -0.83708 0.0541928 158.196 135.155 96.7376 8.504
  35 0.69 344.2 2.29518 -6.49326 -0.134001 -1.71599 -0.000847603 56.9872 29.4913 17.7199 9.4687
  36 0.71 294 1.91435 -6.51554 0.0106313 -2.07308 -0.0697388 28.0857 41.9103 32.4304 9.89867
  37 0.73 297.8 1.933 -6.52635 -0.00144203 -2.01618 0.0116911 34.4296 -0.842445 14.4492 10.2371
  38 0.75 319.2 2.11308 -6.52064 -0.0390757 -2.07608 -0.0287091 -13.0429 -1.84478 5.29903 10.2561
  39 0.77 296.4 1.96477 -6.5336 0.03281 -2.08414 -0.0707008 -13.9705 18.0061 5.05767 9.93503
  40 0.79 321.8 2.06995 -6.54072 -0.0628463 -2.02587 -0.000399171 19.2392 -23.3891 9.51994 9.92967
  41 0.81 286 1.88479 -6.54527 -0.0684919 -2.06094 -0.0553767 -23.7586 25.6112 11.9269 10.057
  42 0.83 315.2 2.06309 -6.54083 0.00630383 -2.07866 0.000435986 -15.4089 -2.19838 16.8705 10.3136
  43 0.85 300 1.95896 -6.53448 -0.0387652 -2.08254 0.0254048 10.1804 -6.96408 13.1579 10.2343
  44 0.87 274.4 1.80093 -6.52875 0.00755556 -2.00643 -0.110642 27.4014 29.19 40.1637 10.7092
  45 0.89 273.6 1.76173 -6.46702 0.0322333 -1.97439 -0.0957308 -5.60684 -10.371 10.1232 12.7584
  46 0.91 94.4 0.655631 -5.6242 0.0592882 -2.06161 -0.18469 -7.86144 -0.657686 -9.45449 55.5635
  47 0.93 15 0.0986339 -2.10097 0.198015 -1.29684 -0.31544 -91.9153 -81.588 -1.89833 351.077
  48 0.95 0 0 0 0 0 0 0 0 0 0
  49 0.97 0 0 0 0 0 0 0 0 0 0
  50 0.99 5 0.0409552 -0.889028 0.528073 -1.4846 -0.170821 89.0663 -52.9456 163.952 960.135
31800 50 17280
  1 0.01 469.4 3.03038 -1.66976 0.092601 0.0230883 -0.0551206 161.514 188.707 144.982 6.36451
  2 0.03 408 2.71705 -1.50233 -0.112102 0.0594136 0.121316 217.458 191.558 143.841 7.73054
  3 0.05 408.6 2.69852 -1.64978 0.103974 -0.0460845 -0.0378365 241.15 197.208 174.546 7.61597
  4 0.07 413.4 2.70204 -1.79349 -0.022063 0.00553917 -0.12624 218.217 181.64 143.564 7.47763
  5 0.09 407.6 2.70349 -1.95668 -0.0453931 -0.0284246 0.0588836 212.675 167.781 172.128 7.46809
  6 0.11 418.2 2.73428 -2.11969 -0.0613023 -0.0450948 -0.0181573 205.084 188.985 148.495 7.45574
  7 0.13 408 2.66716 -2.28401 -0.0913734 -0.0051803 0.0812591 243.135 189.525 185.219 7.51145
  8 0.15 407 2.66737 -2.44546 0.0367659 -0.062139 -0.0220197 248.765 225.903 161.93 7.50764
  9 0.17 409.6 2.69447 -2.60203 -0.0365858 -0.128232 0.000834868 218.215 181.345 157.053 7.48297
  10 0.19 409.2 2.70199 -2.76534 -0.0249199 0.00322919 -0.0611159 238.632 197.779 160.536 7.54323
  11 0.21 403.2 2.63418 -2.92302 0.0531399 -0.129164 0.072968 217.595 178.103 124.116 7.50347
  12 0.23 417 2.73977 -3.08439 -0.0040691 -0.15322 0.0859274 198.151 173.104 116.194 7.52374
  13 0.25 412.4 2.68348 -3.24392 0.0569492 -0.0323655 0.106511 211.768 196.799 154.484 7.51663
  14 0.27 409.2 2.66535 -3.40456 -0.0402264 -0.0393273 -0.0560878 231.473 191.646 162.255 7.47063
  15 0.29 420.6 2.75263 -3.57348 -0.0171365 -0.150694 -0.00848445 223.381 201.15 150.421 7.48317
  16 0.31 409.2 2.69843 -3.73559 0.0765961 -0.199818 0.0893901 251.784 229.826 182.546 7.55456
  17 0.33 400.2 2.64353 -3.88837 -0.0299645 -0.11296 0.0711894 242.661 230.724 157.738 7.57269
  18 0.35 402 2.62963 -4.044 -0.0307792 -0.10527 0.0296444 210.888 196.673 163.188 7.54452
  19 0.37 402.4 2.63178 -4.19818 -0.00976156 -0.0287835 -0.0325957 210.902 169.89 138.813 7.5756
  20 0.39 411.2 2.69186 -4.35451 -0.0665486 -0.0465694 -0.047123 223.577 199.97 126.48 7.58033
  21 0.41 406.4 2.70261 -4.51216 -0.106756 -0.0847221 0.0344582 207.149 187.161 137.587 7.57482
  22 0.43 403.2 2.65313 -4.66351 -0.000837268 -0.0545272 0.016183 188.94 169.554 122.237 7.66623
  23 0.45 407.4 2.70845 -4.81997 0.0111662 -0.147882 -0.0126011 229.479 189.989 143.317 7.55809
  24 0.47 411.8 2.69099 -4.97921 -0.0172334 -0.154867 -0.0824326 221.377 196.013 168.725 7.59959
  25 0.49 405.8 2.64108 -5.13761 -0.0726831 -0.0549883 -0.0485247 231.146 217.472 187.814 7.53953
  26 0.51 404 2.65366 -5.28911 -0.0309272 -0.105234 -0.000473543 233.14 189.876 170.741 7.57678
  27 0.53 395 2.60105 -5.4427 0.0326561 -0.202333 0.0154265 187.551 179.944 111.206 7.57855
  28 0.55 401.2 2.64775 -5.5937 0.0933919 -0.145533 -0.0380923 178.391 167.607 117.523 7.64015
  29 0.57 415.6 2.71723 -5.74345 -0.0038269 -0.211028 0.00103137 212.369 216.042 167.124 7.71253
  30 0.59 399.8 2.57982 -5.89127 -0.0471717 -0.101452 0.0149586 191.736 162.032 132.714 7.67474
  31 0.61 411.2 2.67721 -6.03924 0.0408316 -0.303396 -0.0199652 213.76 186.098 110.48 7.676
  32 0.63 393.2 2.63478 -6.19228 0.0597518 -0.270973 0.00213723 235.382 191.162 141.651 7.72458
  33 0.65 376.6 2.48523 -6.32035 -0.0263463 -0.439637 0.0215683 223.918 146.577 110.98 7.98611
  34 0.67 370.8 2.40028 -6.43336 0.120252 -0.666873 0.00653248 169.363 150.324 91.9387 8.34108
  35 0.69 342.8 2.27648 -6.50969 -0.0725306 -1.59035 -0.0221793 54.3548 52.3659 29.1384 9.36816
  36 0.71 294.4 1.92622 -6.53559 0.0224293 -1.97503 -0.00238983 26.1557 32.2625 4.8371 9.81159
  37 0.73 298 1.93323 -6.54687 0.0474435 -2.09817 -0.0131436 27.3486 -17.9727 -3.20332 10.2614
  38 0.75 321.2 2.11928 -6.5417 -0.029126 -2.06236 0.025856 -9.58441 5.64561 -4.08372 10.2113
  39 0.77 292.2 1.94657 -6.55472 -0.0143163 -2.13314 -0.0719224 -29.1679 1.18452 2.63443 9.99296
  40 0.79 324.4 2.07816 -6.56163 -0.0451513 -2.06739 -0.00534269 20.9889 -22.044 9.79996 9.93365
  41 0.81 286.8 1.88544 -6.56625 -0.0239907 -2.09021 0.00457132 -16.4916 3.80654 -6.12153 10.0074
  42 0.83 316.2 2.09198 -6.5611 0.0221432 -2.01763 0.0544594 -6.22629 7.8666 11.111 10.3506
  43 0.85 297.2 1.94088 -6.55467 -0.00939138 -2.02745 0.0334765 20.0526 -16.2611 -0.652952 10.2204
  44 0.87 272.2 1.78316 -6.54861 0.00370099 -2.11541 0.0278507 11.1148 7.93899 18.4848 10.6928
  45 0.89 275 1.76637 -6.48838 -0.0239379 -2.1548 -0.113125 2.85816 2.8007 -9.95748 12.9556
  46 0.91 91.2 0.64187 -5.61031 0.0995448 -2.10318 -0.0143398 43.3353 19.853 -6.71423 56.4227
  47 0.93 15 0.0987063 -2.10425 -0.108002 -2.63603 0.485981 -20.7766 83.2165 -41.326 354.212
  48 0.95 0 0 0 0 0 0 0 0 0 0
  49 0.97 0 0 0 0 0 0 0 0 0 0
  50 0.99 5 0.0409853 -0.891384 0.551126 -1.51067 -0.192813 110.327 16.3359 345.756 963.81
31900 50 17280
  1 0.01 472.2 3.053 -1.66852 0.0498918 -0.0440012 -0.0328695 151.991 186.399 173.28 6.37155
  2 0.03 409.8 2.72859 -1.50422 0.0010014 0.0104248 0.0835401 180.599 179.467 152.471 7.72497
  3 0.05 404.8 2.67344 -1.6509 0.0464978 -0.113616 -0.0422043 217.23 165.516 138.691 7.62311
  4 0.07 410.4 2.67935 -1.79381 0.0297662 -0.037505 0.0542917 208.316 195.107 126.315 7.44985
  5 0.09 407.6 2.70917 -1.95601 0.0841703 0.0994399 0.053286 249.18 180.651 195.726 7.51296
  6 0.11 416.6 2.73048 -2.11811 -0.0219377 -0.038049 0.0191457 213.034 210.241 167.491 7.43898
  7 0.13 413.4 2.70534 -2.28339 -0.0334931 -0.0148376 0.000651456 238.97 193.883 168.191 7.50038
  8 0.15 404.2 2.64951 -2.44641 -0.0437032 0.0143724 0.027979 227.517 221.788 182.474 7.51907
  9 0.17 403.6 2.6436 -2.60049 0.0321445 0.0157336 -0.0112732 235.177 209.855 183.768 7.45874
  10 0.19 412.2 2.74771 -2.76329 -0.0455202 -0.00871968 -0.0494524 238.167 229.641 161.568 7.56332
  11 0.21 404.8 2.63693 -2.92293 -0.00543265 -0.035636 -0.00548091 251.762 211.772 128.373 7.4823
  12 0.23 417.6 2.73869 -3.08464 0.0740967 -0.0840015 0.0774826 226.312 187.885 144.372 7.52728
  13 0.25 413.4 2.69315 -3.24448 -0.0209742 -0.0176256 0.0649959 200.921 189.222 135.514 7.53269
  14 0.27 410 2.67653 -3.40491 0.119008 -0.152083 -0.0454087 237.516 201.375 168.035 7.45793
  15 0.29 416.4 2.72457 -3.57352 -0.00352528 -0.132075 -0.0614836 240.987 206.89 169.133 7.47159
  16 0.31 411.8 2.72074 -3.73663 0.0748456 -0.148398 -0.0902552 222.095 162.558 147.142 7.55744
  17 0.33 396 2.59934 -3.88758 0.0536332 -0.0676092 0.102968 211.003 182.989 144.007 7.56602
  18 0.35 404.2 2.6574 -4.04303 0.0794211 -0.0860973 0.0543804 195.015 174.546 144.707 7.57179
  19 0.37 403.2 2.637 -4.1977 -0.0870588 -0.116487 -0.0508322 207.364 155.867 121.154 7.56807
  20 0.39 412.8 2.70521 -4.35349 -0.0124789 -0.0174992 0.0123032 210.679 151.657 113.059 7.59123
  21 0.41 402.6 2.69016 -4.51253 0.0399595 -0.0423955 0.0295383 250.367 235.127 162.397 7.5691
  22 0.43 404 2.65201 -4.66191 -0.0979621 -0.140072 -0.0190597 218.313 202.459 166.319 7.62274
  23 0.45 409.6 2.71889 -4.82006 0.00398557 -0.0728762 -0.0580216 217.967 182.769 143.287 7.60228
  24 0.47 410.8 2.68923 -4.97966 -0.0219614 -0.0768249 -0.106339 233.166 198.82 164.842 7.57367
  25 0.49 404.4 2.63076 -5.13679 -0.0180138 -0.122182 -0.0509344 214.775 192.777 150.804 7.55102
  26 0.51 404.8 2.64908 -5.28761 0.0364642 -0.16936 0.0106004 235.102 188.3 147.634 7.57141
  27 0.53 394.2 2.61628 -5.44302 0.00183595 -0.175658 0.110369 180.826 181.671 129.791 7.57063
  28 0.55 403.4 2.65557 -5.59523 -0.0054888 -0.187093 -0.0103429 206.154 182.434 127.534 7.63968
  29 0.57 413.6 2.70351 -5.74405 -0.0657674 -0.253456 -0.0301881 196.026 185.522 151.085 7.7068
  30 0.59 402.2 2.60206 -5.89224 -0.0551542 -0.184833 0.0146742 187.444 149.522 114.224 7.67787
  31 0.61 407.2 2.65603 -6.04135 0.0383754 -0.300628 -0.0361882 192.001 158.972 107.834 7.64526
  32 0.63 388.6 2.60437 -6.19162 0.0575858 -0.225296 -0.0521184 222.967 178.504 115.627 7.73893
  33 0.65 382.8 2.51747 -6.32117 0.0307872 -0.335459 0.0286223 201.118 138.917 90.8539 7.92531
  34 0.67 377.4 2.45609 -6.43964 0.0975501 -0.543435 0.00284569 181.65 146.289 98.9362 8.25111
  35 0.69 348 2.31398 -6.52513 -0.119848 -1.51043 0.00196398 61.1888 59.7229 32.6947 9.27098
  36 0.71 293.8 1.92661 -6.55616 0.0259465 -1.98259 -0.100847 31.4591 39.508 16.5729 9.71679
  37 0.73 300 1.94096 -6.56709 -0.0066407 -2.03991 0.0207741 48.9438 -8.13552 -3.25958 10.2948
  38 0.75 318 2.09485 -6.56274 -0.025926 -2.13929 -0.0401428 -34.6998 -6.74515 8.22009 10.124
  39 0.77 294.2 1.96788 -6.57613 0.0368772 -2.0464 -0.017563 -51.3393 2.86755 -12.5592 10.0929
  40 0.79 324.8 2.0713 -6.58186 -0.0774032 -2.06157 -0.00247147 22.1001 -30.1526 -2.16178 9.90985
  41 0.81 282.6 1.86194 -6.58704 0.00826764 -1.9909 -0.00697552 -8.97042 10.0927 3.39324 9.9649
  42 0.83 319.8 2.13088 -6.58111 -0.0117518 -2.05272 0.0349623 -15.9047 -12.0898 0.602362 10.3278
  43 0.85 292.6 1.90403 -6.57567 -0.0249331 -2.13383 0.0192603 24.7599 -8.75863 10.2316 10.2441
  44 0.87 272.8 1.79176 -6.57067 0.0654339 -2.03419 -0.050639 -22.1946 -8.05951 -0.880499 10.7441
  45 0.89 273 1.75014 -6.50457 -0.153467 -2.07464 -0.130283 -46.9097 -27.4391 -66.5994 12.9137
  46 0.91 91.2 0.63545 -5.58229 0.20239 -2.09213 0.0554026 -3.18087 -12.0231 -19.3354 58.9127
  47 0.93 13.6 0.0947679 -2.03761 -0.129219 -2.02002 -0.0499134 -71.4984 55.6149 48.2002 375.119
  48 0.95 0 0 0 0 0 0 0 0 0 0
  49 0.97 0 0 0 0 0 0 0 0 0 0
  50 0.99 5 0.0410094 -0.895537 0.539042 -1.52198 -0.119537 -206.613 -33.7876 -222.015 976.876
32000 50 17280
  1 0.01 472.4 3.06514 -1.6696 -0.00483259 -0.00651257 -0.161523 165.901 180.628 158.399 6.36993
  2 0.03 409.8 2.723 -1.50537 -0.0366865 -0.182494 -0.00409832 188.184 174.089 156.348 7.72614
  3 0.05 398 2.64349 -1.65024 -0.0198767 0.0537212 -0.0296467 180.966 133.936 109.83 7.62104
  4 0.07 415 2.70569 -1.79245 0.00973065 -0.0765303 -0.00952567 192.407 173.548 150.557 7.4667
  5 0.09 407.8 2.70206 -1.95537 -0.0117345 0.0408259 0.0666745 234.409 166.491 155.032 7.49601
  6 0.11 420 2.7478 -2.11849 -0.0702158 -0.11674 0.0999363 212.647 214.188 169.959 7.42545
  7 0.13 410 2.69301 -2.28389 -0.138062 -0.0995157 0.0281178 231.992 225.69 184.132 7.54472
  8 0.15 405.4 2.65953 -2.44588 0.0428422 -0.026667 0.0274621 236.278 238.477 160.995 7.4838
  9 0.17 403.6 2.64152 -2.60184 -0.115785 -0.201336 -0.00939532 200.84 157.672 128.946 7.46374
  10 0.19 409 2.71913 -2.76217 -0.0560858 0.0355702 0.0109715 204.31 207.967 135.045 7.57212
  11 0.21 407 2.66595 -2.92141 -0.075424 -0.0637177 0.0430951 216.139 177.282 118.079 7.46786
  12 0.23 418.4 2.74854 -3.08556 -0.0252353 -0.0661032 0.125417 227.349 204.137 137.955 7.52654
  13 0.25 412.6 2.68613 -3.24437 0.0307257 -0.0336344 -0.035837 202.256 190.077 109.23 7.5144
  14 0.27 410.2 2.68266 -3.4056 0.0121954 -0.062662 0.0509782 239.854 208.099 167.37 7.45583
  15 0.29 416 2.72255 -3.57431 0.0288659 -0.145997 -0.0504596 227.943 174.508 150.393 7.47962
  16 0.31 408.6 2.71189 -3.73708 0.0637175 -0.0554721 0.00928765 214.338 151.278 126.274 7.57412
  17 0.33 396.4 2.60553 -3.88555 0.0411786 -0.0333142 0.118534 194.948 169.208 127.668 7.57197
  18 0.35 403.4 2.63902 -4.04118 -0.0515257 -0.0303096 0.0295603 180.539 160.739 114.651 7.54867
  19 0.37 405.4 2.65747 -4.19641 -0.0235436 -0.0341971 -0.0797402 180.861 153.95 103.731 7.59891
  20 0.39 411.4 2.70813 -4.35234 -0.04379 -0.107378 0.000432781 207.002 158.835 124.401 7.58088
  21 0.41 397.8 2.66595 -4.50992 -0.0149799 -0.0242921 0.015082 258.454 226.197 147.5 7.57605
  22 0.43 409.6 2.68861 -4.66104 -0.0110064 -0.118445 -0.0136576 197.6 199.897 154.459 7.59933
  23 0.45 408.4 2.69903 -4.81988 -0.00667633 -0.120208 0.022404 225.013 146.569 134.294 7.62191
  24 0.47 410 2.68653 -4.978 0.00750776 -0.101464 -0.0284711 239.951 184.326 163.053 7.55618
  25 0.49 402.6 2.61516 -5.1351 -0.0630292 -0.164431 -0.0498726 236.57 202.985 161.363 7.5445
  26 0.51 405.4 2.66912 -5.28636 0.095286 -0.134006 -0.0758303 235.687 191.5 167.644 7.57531
  27 0.53 394.8 2.62162 -5.44206 0.0669233 -0.136042 -0.0218917 224.71 205.944 149.117 7.56428
  28 0.55 404.8 2.66677 -5.5947 0.0826799 -0.13756 -0.0231216 212.436 199.034 144.521 7.62616
  29 0.57 410.2 2.66626 -5.7447 -0.0383801 -0.314719 0.0615102 194.29 154.434 109.806 7.69431
  30 0.59 407 2.64335 -5.89204 -0.0191972 -0.234047 -0.0344159 204.254 158.664 120.711 7.67754
  31 0.61 403.2 2.64206 -6.04277 0.00927242 -0.319496 -0.0843267 208.327 162.626 110.624 7.64154
  32 0.63 382.6 2.57415 -6.189 0.0426497 -0.190489 0.00427243 223.318 173.341 113.269 7.77646
  33 0.65 389.2 2.54404 -6.3209 -0.0104836 -0.328548 0.0683949 212.788 137.96 123.686 7.85189
  34 0.67 384.4 2.50839 -6.44414 0.20807 -0.461198 0.0262448 186.022 159.989 132.395 8.15184
  35 0.69 350 2.33247 -6.539 -0.0907649 -1.38796 -0.0346612 100.429 74.8126 27.0861 9.13575
  36 0.71 296.8 1.94947 -6.57648 -0.00465244 -1.93443 -0.0428836 -1.76001 31.041 8.10824 9.61615
  37 0.73 300.8 1.94481 -6.58767 0.0303325 -2.11243 -0.0507411 40.098 -18.2432 -8.74107 10.294
  38 0.75 316.8 2.08586 -6.58384 -0.00141668 -2.04951 0.0399494 -32.3566 -2.4035 11.4702 10.0924
  39 0.77 295.6 1.97963 -6.59748 -0.044031 -2.08128 -0.0545588 -34.6644 31.1819 17.1146 10.1567
  40 0.79 323 2.06262 -6.60218 -0.0330853 -2.11041 0.0379807 34.7224 -28.1469 -9.75228 9.90685
  41 0.81 281.6 1.84792 -6.60753 -0.0591161 -2.04761 -0.0219562 -16.3205 19.3062 -17.1157 9.96014
  42 0.83 325.6 2.17615 -6.6018 0.0186126 -2.0431 -0.0120271 -10.6933 1.70931 16.64 10.2853
  43 0.85 289 1.88754 -6.59643 -0.0077475 -2.11028 0.0194685 17.1706 9.53527 14.7583 10.3029
  44 0.87 271.2 1.77703 -6.5908 -0.0864054 -1.96074 -0.0405886 -21.5894 -5.9385 -12.9415 10.7711
